web-scraper-order,web-scraper-start-url,TIENDA,TIENDA-href,PRODUCTOS,PRODUCTOS-href,DESCRIPCION,IMAGEN-src,TEXTOPROD,PRECIO
"1604870517-2064","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾 Arroz integral y semillas de quinua (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepa-sin-gluten-arroz-integral-y-chiaa-5-uds-el-semillero/","","","","$5,000"
"1604870789-2276","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Pak choi orgánico. Verde Fresco Orgánico. Madrid, Cund (200 g)","https://biotico.co/tienda/verduras-organicas-2/pak-choi-organico-x-500-g-certificado-por-ecocert/","","https://i2.wp.com/biotico.co/wp-content/uploads/2018/09/6f2ffede16781d54e0aa5226f4a6f887.jpg?ssl=1","",""
"1604870737-2231","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Zanahoria baby orgánica. Verde Fresco Orgánico. Madrid, Cund. 500 g","https://biotico.co/tienda/verduras-organicas-2/zanahoria-baby-x-500-g-ecocert/","","https://i0.wp.com/biotico.co/wp-content/uploads/2018/09/baby.png?ssl=1","",""
"1604870455-2014","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Panela ecológica bloque. Fresno, Tol. (500 g)","https://biotico.co/tienda/miel100/panela-ecologica-en-bloque-agricultura-familiar-fresno-tolima/","Panela ecológica bloque. Fresno, Tol. (500 g)","","",""
"1604870374-1951","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cúrcuma orgánica. Naturela. Cultivada en Santa Rosalía, Vichada. (60 g)","https://biotico.co/tienda/aromaticas-y-condimentos/curcumanaturela/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/04/20201018_090100.jpg?ssl=1","",""
"1604870982-2431","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Acedera orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/acedera-organica/","","","A la acedera también se le conoce como acedilla, vinagrera o agrilla. Se utiliza especialmente para ensaladas frías, por ejemplo, como se hace con las lechugas.",""
"1604870881-2349","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Col china orgánica certificada por Ecocert. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/col-china-organica/","","","","$3,550"
"1604870378-1953","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Naranja tangelo.  Monterrey, Casanare – BPA (1.000g)","https://biotico.co/tienda/frutasbiotico/naranja-tangelo-monterrey-casanare-bpa-500-g/","Frutas: Naranja tangelo.  Monterrey, Casanare – BPA (1.000g)","","",""
"1604870361-1942","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Tierra 100% orgánica tamizada para agricultura urbana 6 Kg","https://biotico.co/tienda/agricultura-urbana/tierraorganica/","Tierra 100% orgánica tamizada para agricultura urbana 6 Kg","","",""
"1604870422-1987","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. Ruibarbo orgánico certificado por Ecocert. 500 g.","https://biotico.co/tienda/frutasbiotico/ruibarbo-organico-certificado-por-ecocert-500-g/","Fruta. Ruibarbo orgánico certificado por Ecocert. 500 g.","","",""
"1604870399-1968","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta: Piña miel. Monterrey, Casanare BPA.","https://biotico.co/tienda/frutasbiotico/pina-miel-monterrey-casanare-bpa/","Fruta: Piña miel. Monterrey, Casanare BPA.","","",""
"1604870948-2399","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Alcachofa orgánica certificada por Ecocert. Verde Fresco Orgánico x 1.000 g","https://biotico.co/tienda/verduras-organicas-2/alcachofa-organica-certificada-por-ecocert/","Alcachofa orgánica certificada por Ecocert. Verde Fresco Orgánico x 1.000 g","","",""
"1604870873-2342","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Espárragos peruanos frescos – 500 g","https://biotico.co/tienda/gourmet/esparragos500g/","Espárragos peruanos frescos – 500 g","","",""
"1604870712-2211","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Queso hilado. Leche ecológica. Choachí, Cundinamarca (350 g)","https://biotico.co/tienda/lacteos/hilado350/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/09/20200915_133507-1-rotated.jpg?ssl=1","",""
"1604870885-2351","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cogollo de Tudela orgánico – unidad. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/cogollos-de-tudela/","","https://i1.wp.com/biotico.co/wp-content/uploads/2018/09/753583.jpeg?ssl=1","",""
"1604870458-2019","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Aceite de ajonjolí prensado en frío. 1 Lt.","https://biotico.co/tienda/aceites/aceiteajonjoli1lt/","","","","$38,000"
"1604870854-2329","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Hierbabuena orgánica – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/aromaticas-y-condimentos/mentaorganica-x-atado-ecocert/","","","","$2,500"
"1604870440-2003","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Fruta. 1.000 g Banano criollo ecológico. Unidades Agrícolas Asociadas. Monterrey, Casanare.","https://biotico.co/tienda/frutasbiotico/fruta-banano-criollo-ecologico-unidades-agricolas-asociadas-monterrey-casanare-1-000-g/","","","","$5,000"
"1604870387-1960","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Frutas: Manzana criolla.  Monterrey, Casanare – BPA (500 g)","https://biotico.co/tienda/frutasbiotico/manzana-criolla-monterrey-casanare-bpa-500-g/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/09/20190812_073109.jpg?ssl=1","",""
"1604870761-2253","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Remolacha orgánica. Verde Fresco Orgánico. Madrid, Cund. 500 g","https://biotico.co/tienda/verduras-organicas-2/remolacha/","Remolacha orgánica. Verde Fresco Orgánico. Madrid, Cund. 500 g","","",""
"1604870930-2383","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Bulbo de hinojo orgánico. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund x 250 g","https://biotico.co/tienda/verduras-organicas-2/bulbo-de-hinojo/","Bulbo de hinojo orgánico. Certificado x Ecocert. Verde Fresco Orgánico. Madrid, Cund x 250 g","","",""
"1604870793-2278","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ortiga orgánica – Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas/ortiga/","Ortiga orgánica – Verde Fresco Orgánico. Madrid, Cund.","","",""
"1604870986-2434","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/",".Para recibir el viernes 13 de noviembre haz clic en el carrito.","https://biotico.co/tienda/verduras-organicas/viernes/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/08/20201106_134751_0000.png?ssl=1","",""
"1604870597-2123","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","3. EN GRANO. Café 18. Cauca. 500 g.","https://biotico.co/tienda/cafes-de-especialidad-y-organicos/caucagrano/","3. EN GRANO. Café 18. Cauca. 500 g.","","",""
"1604870909-2369","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Cebolla puerro baby orgánica – Verde Fresco Orgánico (500g)","https://biotico.co/tienda/verduras-organicas-2/puerrobaby/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/06/babyleek-e1593007456455.png?ssl=1","",""
"1604870798-2283","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Nira (ajo chino) orgánico. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/nira-x-atado-cebolla-o-ajo-chino-organica-ecocert/","","","","$3,550"
"1604870870-2340","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Espinaca Roja Orgánica certificada Ecocert. Verde Fresco Orgánico – 400 g","https://biotico.co/tienda/verduras-organicas-2/redkitten/","","https://i0.wp.com/biotico.co/wp-content/uploads/2020/09/IMG-20200915-WA0009.jpg?ssl=1","",""
"1604870842-2319","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Kale Scarlet, kale morado. Orgánico. Verde Fresco Orgánico. Madrid, Cund. 400 g.","https://biotico.co/tienda/verduras-organicas-2/kalescarlet/","","https://i2.wp.com/biotico.co/wp-content/uploads/2020/07/kale.png?ssl=1","",""
"1604870835-2314","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Lechuga batavia orgánica. Verde Fresco Orgánico. Madrid, Cund.","https://biotico.co/tienda/verduras-organicas-2/batavia/","","","","$2,750"
"1604870520-2066","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Arepas sin gluten 🌾 Arroz integral y almendras (5 uds) El Semillero gluten free","https://biotico.co/tienda/para-desayuno/arepas-sin-gluten-arroz-integral-y-semillas-de-ajonjoli-5-uds-el-semillero-gluten-free/","","https://i1.wp.com/biotico.co/wp-content/uploads/2020/07/arrozalmendras.jpg?ssl=1","",""
"1604870528-2073","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas. Miel del bosque seco  x 937 g","https://biotico.co/tienda/miel100/miel-de-abejas-miel-del-bosque-seco-x-800-g/","","","","$32,000"
"1604870536-2079","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Miel de abejas. Miel del bosque seco  x 1400 g","https://biotico.co/tienda/miel100/miel-de-abejas-miel-del-bosque-seco-x-1400-g/","","","","$50,000"
"1604870960-2409","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Ajo criollo. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (Unidad)","https://biotico.co/tienda/verduras-organicas-2/ajo-criollo-asociaciones-agricolas-tierra-verde-unidad/","Ajo criollo. Asociaciones agrícolas Tierra Verde. Monterrey, Casanare (Unidad)","","",""
"1604870567-2098","https://biotico.co/","Ir a la tienda","https://biotico.co/tienda/","Té Bitaco – Chai- Té Negro Orgánico Bitaco®️ Nibs de Cacao, Cardamomo, Granos de Café, Clavos y Canela – 50 g","https://biotico.co/tienda/te/te-bitaco-chai-te-negro-organico-bitaco%ef%b8%8f-nibs-de-cacao-cardamomo-granos-de-cafe-clavos-y-canela-50-g/","Té Bitaco – Chai- Té Negro Orgánico Bitaco®️ Nibs de Cacao, Cardamomo, Granos de Café, Clavos y Canela – 50 g","","",""
